demvote,repvote,vote,demvoteshare,lagdemvoteshare,realada
122739,77661,.71097046,.61247003,.66315395,81.610001
124759,34728,.70103985,.78225183,.61247003,92.660004
154453,45438,.72500002,.77268612,.78225183,57.470001
87397,78725,.69731134,.52610129,.77268612,64
92970,115057,.75197887,.44691315,.52610129,75.050003
76769,96282,.69451076,.44362065,.44691315,70.949997
64341,135161,.66911763,.32250804,.44362065,55.169998
44586,113603,.68878716,.28185272,.32250804,70.150002
56129,145218,.69596201,.2787675,.28185272,70.93
108818,74953,.69170403,.59213912,.2787675,85.330002
144450,49998,.66666669,.74287212,.59213912,87.400002
26056,46985,.74809158,.35673115,,9.5200005
47767,74076,.64417177,.3920373,.35673115,2.3599999
22709,65248,.74342108,.25818297,.3920373,22.700001
43187,109871,.66666669,.282161,.25818297,38.810001
44141,70143,.68939394,.38623956,.282161,42.959999
50797,103736,.64534885,.32871297,.38623956,28.639999
63131,59536,.59770113,.5146535,.32871297,63.630001
71111,94905,.68965518,.42833823,.5146535,16.84
52535,68822,.71945703,.43289632,.42833823,28.809999
71193,92252,.79378533,.43557772,.43289632,39.07
46643,89097,.79391098,.34362015,.43557772,42.669998
156956,0,.77912623,1,.34362015,44.669998
44415,103806,.70700639,.29965389,1,
65062,120924,.65292424,.34982204,.29965389,45.549999
56342,74561,.67644596,.4304103,.34982204,67.610001
60202,124458,.7241379,.32601538,.4304103,50.98
23228,90688,.6357013,.20390463,.32601538,56.650002
0,154274,.69891006,0,.20390463,64.639999
38296,114191,.66071427,.25114271,0,61.25
60360,148025,.64133018,.28965616,.25114271,55.169998
0,168403,.69479769,0,.28965616,62.400002
45330,98937,.67239267,.31420907,0,47.540001
49105,63516,.77124184,.43601993,,7.6900001
68909,71127,.65289259,.4920806,.43601993,2.9200001
56091,73313,.77300614,.43345645,.4920806,22.700001
81730,88285,.62043798,.48072228,.43345645,21.41
79201,65035,.69672132,.54910702,.48072228,74.309998
84644,91538,.63440859,.48043501,.54910702,48.830002
76797,76099,.75949365,.50228262,.48043501,68.040001
98227,96337,.74271846,.504857,.50228262,74.540001
81166,71934,.73039216,.53015023,.504857,74.379997
112361,86254,.71036583,.56572264,.53015023,76.589996
72132,90961,.77282852,.44227526,.56572264,12.8
82993,117827,.7690531,.41327059,.44227526,20.530001
71429,86125,.7299509,.45336202,.41327059,43.75
83230,141237,.70949185,.37078947,.45336202,53.360001
63490,93826,.66136575,.4035826,.37078947,53.689999
102431,110677,.75154853,.48065299,.4035826,26.360001
64863,91689,.71885812,.41432241,.48065299,26.9
81277,133842,.72565156,.37782344,.41432241,23.01
98533,87153,.73755658,.53064311,.37782344,75.800003
142070,100650,.7331813,.58532465,.53064311,53.900002
106351,53767,.73398483,.66420388,.58532465,66.279999
158338,76179,.74338323,.67516643,.66420388,75.699997
116274,58037,.70045561,.66704911,.67516643,56.650002
117426,153037,.57614678,.43416661,.66704911,
47631,82919,.80503142,.3648487,,1.53
77012,89211,.66265059,.46330532,.3648487,54.290001
64868,85100,.69411767,.4325456,.46330532,43.18
96162,118367,.68965518,.4482471,.4325456,30.110001
77100,92070,.56944442,.45575458,.4482471,32.73
94758,133153,.64534885,.41576755,.45575458,36.580002
94790,96619,.63636363,.49522227,.41576755,40.32
112802,153817,.72477067,.42308313,.49522227,
83405,119633,.71014494,.41078517,.42308313,51.599998
117227,150805,.74285716,.43736196,.41078517,38.23
61469,68248,.73978496,.47387004,.43736196,5.7800002
74703,105856,.71532845,.41373181,.47387004,8.3299999
52567,83726,.65993267,.38569114,.41373181,8.4499998
87492,97650,.69989616,.47256699,.38569114,6.4699998
80768,54069,.70416665,.59900475,.47256699,67.610001
136624,56363,.72105265,.70794404,.59900475,58.830002
106096,26853,.70938021,.7980203,.70794404,84.279999
147352,42154,.72727275,.77755851,.7980203,85.470001
110570,39501,.70085472,.73678458,.77755851,79.480003
152125,58800,.71052629,.72122794,.73678458,86.629997
93497,29175,.7237308,.76217067,.72122794,73.489998
141988,60037,.74390244,.70282394,.76217067,
73522,57801,.67009133,.55985624,.70282394,64.699997
153525,65123,.67399615,.70215595,.55985624,46.439999
26740,54511,.68181819,.32910365,,1.53
38194,62804,.57589287,.3781659,.32910365,20.870001
46121,54897,.65822786,.45656219,.3781659,10.22
46174,79955,.59398496,.36608553,.45656219,4
37541,65551,.56617647,.36415046,.36608553,30.35
39383,83433,.72289157,.3206667,.36415046,
50558,58621,.64779872,.46307439,.3206667,29.120001
59520,77894,.71505374,.43314365,.46307439,
54317,61285,.6857143,.4698621,.43314365,28.799999
73264,70997,.7421875,.50785726,.4698621,76.589996
65494,72014,.7254408,.47629228,.50785726,22.620001
73361,91218,.78552276,.44574946,.47629228,18.77
64882,69392,.67066896,.48320597,.44574946,8.4499998
69374,133096,.72278482,.3426384,.48320597,18.440001
109763,79064,.67526191,.5812887,.3426384,68.330002
141753,87915,.70694262,.6172083,.5812887,58.830002
112768,56997,.67802107,.66425943,.6172083,61
135437,97072,.66832918,.58250219,.66425943,80.400002
102826,47069,.68480724,.68598688,.58250219,59.290001
132841,77231,.67986423,.63235939,.68598688,73.660004
83821,35167,.71926004,.70444918,.63235939,63.290001
134505,67759,.7189315,.66499722,.70444918,66.169998
98734,0,.65765768,1,.66499722,71.82
132465,98315,.6565097,.5739882,1,72.720001
36177,70302,.76582277,.33975714,,-.38999999
59810,87538,.67181468,.40590981,.33975714,2.3599999
47055,79374,.74285716,.37218517,.40590981,35.889999
67642,124292,.67123288,.35242322,.37218517,8.4200001
65685,89085,.6802721,.42440397,.35242322,58.970001
72617,136780,.62569833,.34679103,.42440397,48.830002
77423,98826,.62209302,.43928191,.34679103,21.84
123280,139590,.68325794,.46897706,.43928191,9.6300001
62258,82220,.72500002,.43091682,.46897706,9.2799997
105803,104063,.73372781,.5041455,.43091682,77.739998
81382,72043,.70297033,.53043509,.5041455,78.690002
113587,82441,.74473685,.57944274,.53043509,77.459999
87973,68675,.74496645,.56159669,.57944274,81.300003
103893,92285,.70772678,.52958536,.56159669,71.639999
105979,45932,.70945358,.69763875,.52958536,94.260002
127164,75934,.71417505,.6261214,.69763875,80.470001
83349,64730,.69784766,.56286848,.6261214,84.279999
106269,104184,.7444877,.50495362,.56286848,75.050003
104055,60515,.69873416,.6322841,.50495362,85.5
122291,105028,.6886574,.53797084,.6322841,83.550003
73743,51882,.68089432,.58700895,.53797084,
117024,107479,.74568468,.52125806,.58700895,58.73
77709,73451,.67892975,.5140844,.52125806,85.330002
94012,151368,.57063198,.3831282,.5140844,
45225,50221,.71333331,.47382814,,-5.5799999
77018,48204,.6484375,.61505169,.47382814,77.220001
60364,55364,.45679012,.52160239,.61505169,63.130001
84733,70076,.7647059,.54733896,.52160239,83.120003
72884,51998,.64788735,.58362293,.54733896,63.41
89646,74737,.63333333,.54534835,.58362293,72.779999
83388,48990,.67701864,.6299234,.54534835,73.040001
115761,76067,.75757575,.60346246,.6299234,74.540001
88668,49952,.73979592,.63964796,.60346246,77.610001
134747,64447,.69444442,.67646116,.63964796,86.790001
82271,63730,.6693989,.56349611,.67646116,86.599998
92710,106504,.67597765,.46537894,.56349611,95.5
91670,65030,.6840077,.5850032,.46537894,81.300003
98206,71030,.70568562,.58029026,.5850032,65.089996
82195,40797,.70703471,.6682955,.58029026,87.089996
113281,54789,.69692636,.67401081,.6682955,96.400002
69259,41833,.68146718,.62343824,.67401081,94
68480,95447,.74097139,.41774693,.62343824,50.02
75658,85660,.68505746,.46899912,.41774693,44.139999
87908,139295,.6555683,.3869139,.46899912,44.02
49290,78699,.72216219,.38511121,.3869139,46.900002
79066,155283,.69918698,.33738568,.38511121,53.639999
55454,101508,.61547214,.35329571,.33738568,46.529999
84514,149095,.63940519,.36177546,.35329571,31.32
43593,69338,.71317828,.38601446,,7.6900001
66387,92286,.64117646,.41838875,.38601446,2.3599999
50220,80678,.81751823,.38365752,.41838875,3.29
80922,133276,.66896552,.37779063,.38365752,29.49
68702,99946,.66666669,.4073692,.37779063,44.66
84374,153829,.64327484,.3542105,.4073692,36.580002
87966,111250,.65476191,.44156092,.3542105,20.49
120302,170859,.70044053,.41318035,.44156092,9.6300001
43347,86133,.70935959,.33477756,.41318035,35.32
70001,122168,.74426228,.36426792,.33477756,17.67
41476,108375,.73506492,.27678159,.36426792,34.77
63208,143963,.77333331,.30510062,.27678159,40.860001
53436,111553,.69573283,.32387614,.30510062,34.830002
78076,127310,.63321799,.38014275,.32387614,22.1
66380,81498,.6842553,.44888353,.38014275,73.519997
64598,137803,.67741936,.31915849,.44888353,70.449997
38108,100739,.59527826,.27446038,.31915849,66
41269,156016,.6765101,.20918468,.27446038,65.209999
53659,104695,.64556962,.33885473,.20918468,37
69666,171979,.58959538,.28829896,.33885473,44.68
32145,94253,.60244989,.25431573,.28829896,32.709999
54828,175562,.58313251,.23797908,.25431573,25.16
35010,118101,.54461181,.22865765,.23797908,36.41
67579,196198,.58557695,.25619748,.22865765,36.360001
35378,69395,.74509805,.33766332,,16.629999
61465,83285,.65098041,.42462867,.33766332,66.279999
45376,74739,.61805558,.37777129,.42462867,80.419998
67159,121252,.56603771,.35644946,.37777129,
85784,64164,.63194442,.57209164,.35644946,74.309998
102015,106414,.63874346,.48944724,.57209164,58.650002
80779,88084,.68156427,.47837004,.48944724,38.529999
98043,136723,.73275864,.41762009,.47837004,
73436,110143,.7037037,.40002397,.41762009,45.07
95021,140999,.74719101,.40259725,.40002397,56.34
48738,106406,.75059384,.31414685,.40259725,27.74
71338,138060,.64705884,.34068137,.31414685,
72347,88051,.73021001,.45104676,.34068137,57.009998
71113,123610,.7065112,.36520082,.45104676,67.209999
70353,81190,.68357694,.46424448,.36520082,32.040001
85053,125920,.68788344,.40314639,.46424448,50.98
56874,89446,.61270493,.38869601,.40314639,50
92227,125792,.61162078,.42302278,.38869601,38.619999
100419,46095,.71444952,.68538845,.42302278,80.650002
118532,90862,.70353478,.56607163,.68538845,81.389999
67460,28286,.73888886,.7045725,.56607163,77.910004
120125,74824,.7472924,.6161868,.7045725,75.699997
63696,58209,.69565219,.52250522,.6161868,75.019997
118266,100949,.70383912,.53949773,.52250522,87.400002
29418,65426,.72916669,.3101725,,
56095,72873,.375,.43495286,.3101725,
34578,79421,.67320263,.30331844,.43495286,35.889999
60553,130603,.68840581,.3167727,.30331844,38.810001
58211,99977,.68085104,.3679862,.3167727,44.66
62924,151573,.65934068,.29335609,.3679862,61.25
69250,103169,.66470587,.40163788,.29335609,38.529999
88649,156758,.69603527,.36123258,.40163788,
68330,110926,.71296299,.38118669,.36123258,25.549999
110328,144585,.78873241,.43280649,.38118669,29.25
51204,101253,.79245281,.33585864,.43280649,41.189999
71123,120523,.79506171,.37111655,.33585864,40.860001
63928,90410,.76545453,.41420779,.37111655,26.91
85712,124365,.73305529,.40800279,.41420779,26.01
79808,71377,.68985748,.52788305,.40800279,97.300003
120526,92624,.66384178,.56545156,.52788305,107.53
78358,69543,.64903444,.52980036,.56545156,100.23
99737,108760,.6705277,.47836179,.52980036,50.02
70978,91837,.6732558,.43594262,.47836179,44.139999
56798,165685,.63990557,.2552914,.43594262,44.02
24462,92254,.69546437,.20958567,.2552914,37.810001
52189,153350,.68208092,.2539129,.20958567,47.540001
31114,100274,.61781287,.23681006,.2539129,36.41
105761,132174,.56382,.44449535,.23681006,
23007,57616,.7324841,.28536522,,23.74
59043,59191,.61133605,.49937412,.28536522,39.389999
34194,60420,.58333331,.36140528,.49937412,57.060001
54367,97338,.66666669,.35837317,.36140528,73.629997
53844,65359,.61764705,.45170003,.35837317,
61464,96494,.62962961,.38911611,.45170003,58.650002
48481,68385,.73873872,.41484264,.38911611,
88100,74165,.73076922,.54293901,.41484264,74.540001
75820,39903,.66816145,.65518522,.54293901,77.610001
112483,53732,.7109375,.67673194,.65518522,76.589996
80725,51784,.69639063,.60920388,.67673194,78.690002
100653,62661,.72307694,.61631578,.60920388,
75056,48011,.71704179,.6098792,.61631578,75.459999
104381,61073,.727,.63087624,.6098792,71.639999
83724,27839,.72300082,.75046384,.63087624,77.809998
108841,44775,.74501663,.70852643,.75046384,42.59
69496,23842,.73497039,.74456275,.70852643,66
95493,44625,.71978021,.68151844,.74456275,75.339996
89980,36317,.70847851,.71244764,.68151844,75.800003
118793,69973,.69632268,.62931353,.71244764,76.139999
57820,34268,.74358976,.62787765,.62931353,63.290001
96036,0,.73891628,1,.62787765,64.830002
55212,0,.67524511,1,1,64.699997
96742,84674,.67970204,.53326058,1,
33553,74870,.76086956,.30946386,,9.5200005
54682,90153,.60000002,.37754688,.30946386,2.9200001
38421,67712,.76923078,.36200804,.37754688,-2.79
63175,125402,.65185183,.33500904,.36200804,8.4200001
57445,87008,.59230769,.39767259,.33500904,12.28
63728,135498,.66120219,.31987792,.39767259,61.25
67633,92513,.62209302,.42232087,.31987792,29.120001
91065,127088,.70243901,.41743639,.42232087,
66140,89345,.6785714,.42537865,.41743639,41.830002
111741,109313,.70858896,.50549185,.42537865,86.790001
74320,71756,.65936738,.50877625,.50549185,96.889999
97599,95267,.64423078,.50604564,.50877625,95.5
91589,68974,.69983137,.57042408,.50604564,97.260002
119543,94747,.68845761,.5578562,.57042408,88.540001
99592,50859,.66989249,.66195637,.5578562,52.779999
89723,107454,.72116065,.45503786,.66195637,64.239998
56888,73478,.66754615,.43637145,.45503786,88
75321,116128,.69790208,.39342591,.43637145,80.400002
99090,86022,.72228992,.53529757,.39342591,69.379997
149493,89166,.7035237,.62638742,.53529757,81.389999
89634,40226,.74824357,.69023561,.62638742,77.910004
142012,68363,.73913044,.67504221,.69023561,70.93
82736,59759,.72330099,.58062387,.67504221,80.18
139188,88179,.6713568,.61217326,.58062387,82.5
38889,44619,.73972601,.46569192,,
58668,52898,.61742425,.52585912,.46569192,77.220001
60432,38613,.47674417,.61014688,.52585912,77
78612,57740,.73571426,.57653719,.61014688,71.629997
62384,36056,.7034483,.63372612,.57653719,83.860001
71311,55761,.63874346,.56118578,.63372612,73.68
60482,32946,.69767439,.6473648,.56118578,78.129997
84859,43238,.76419216,.6624589,.6473648,74.540001
62616,22819,.73459715,.73290807,.6624589,74.379997
92488,31306,.72222221,.74711215,.73290807,81.849998
71699,36508,.70731705,.66260964,.74711215,78.32
89109,47989,.75603867,.6499657,.66260964,85.599998
71003,30460,.73170733,.69979203,.6499657,88.339996
94308,23949,.71414727,.79748344,.69979203,92.440002
53094,9936,.71403962,.84236079,.79748344,82.449997
88245,17129,.70559371,.83744568,.84236079,96.709999
55074,8066,.66592181,.87225217,.83744568,92.790001
76154,11778,.72458172,.86605561,.87225217,100.66
76684,14551,.71062738,.84051079,.86605561,84.529999
111244,21712,.68193382,.83669788,.84051079,98.370003
46666,0,.71709007,1,.83669788,89.540001
84681,13848,.72893775,.85945255,1,87.209999
42616,9072,.68457943,.82448536,.85945255,97.110001
117287,30160,.64918971,.79545194,.82448536,96.839996
28545,46034,.75657892,.38274848,,9.5200005
52644,50920,.62213743,.50832337,.38274848,77.410004
46242,42581,.47928995,.52060843,.50832337,67.230003
68273,60461,.74125874,.53034163,.52060843,71.629997
52311,38351,.7013889,.57698923,.53034163,83.860001
63482,57447,.63684213,.52495265,.57698923,72.779999
50821,34821,.7011494,.5934121,.52495265,78.129997
75533,44580,.77083331,.62884951,.5934121,
48102,30244,.74222225,.61396879,.62884951,74.379997
82457,35956,.73138297,.69635093,.61396879,76.589996
64023,44803,.69026548,.58830613,.69635093,78.32
91496,46426,.71753985,.66338944,.58830613,83.029999
68075,31369,.71855348,.68455613,.66338944,88.339996
120227,82957,.72088546,.59171492,.68455613,81.610001
98957,42036,.71152294,.70185757,.59171492,77.809998
129026,59397,.7287088,.68476778,.70185757,44.490002
88294,35642,.70826304,.71241611,.68476778,63.029999
106155,57772,.75449872,.64757484,.71241611,85.459999
105607,57099,.7297619,.64906639,.64757484,80.650002
106038,133662,.52673495,.44237798,.64906639,18.469999
35280,75037,.60043669,.31980565,.44237798,27.52
64773,154654,.63325471,.29519156,.31980565,
47782,95198,.54545456,.33418661,.29519156,
68871,188165,.54589373,.26794302,.33418661,
30389,55732,.69620252,.352864,,14.76
58495,63232,.57364339,.48054251,.352864,32.029999
45525,54123,.6226415,.45685813,.48054251,60.630001
70046,84949,.60839158,.45192426,.45685813,50.560001
52314,59151,.63194442,.46933118,.45192426,58.970001
58364,90032,.6214689,.39329901,.46933118,36.400002
49463,57510,.66666669,.46238771,.39329901,31.08
73119,76945,.74235809,.48725212,.46238771,31.27
50783,57169,.70499998,.47042203,.48725212,35.32
82726,72601,.7067039,.53259254,.47042203,81.480003
37790,116701,.72794116,.24460971,.53259254,47.689999
58112,146264,.76724136,.28433868,.24460971,53.060001
55930,109537,.72727275,.33801302,.28433868,45.73
72758,127690,.71551722,.36297694,.33801302,49.450001
46246,92829,.697541,.33252561,.36297694,77.809998
49189,136973,.73687708,.26422685,.33252561,63.959999
34423,94850,.69193548,.26628143,.26422685,41.77
36577,134973,.71225804,.2132148,.26628143,60.139999
57049,117793,.62454873,.32628888,.2132148,13.85
78167,148042,.52296817,.34555212,.32628888,24.25
41967,72966,.60049021,.36514318,.34555212,17.42
71596,165918,.59137928,.30143908,.36514318,13.97
52498,108173,.54301673,.32674223,.30143908,21.23
83035,174216,.57222223,.32277814,.32674223,38.470001
69440,36270,.46212122,.65689152,,85.459999
84487,39661,.5714286,.68053454,.65689152,77.220001
55008,43851,.45341614,.55642885,.68053454,67.230003
72987,54581,.74264705,.57214195,.55642885,73.629997
60108,26638,.64615387,.69291955,.57214195,53.18
54841,54784,.65413535,.50026,.69291955,61.25
61094,23001,.70303029,.72648787,.50026,73.040001
80490,37350,.75229359,.68304479,.72648787,74.540001
62636,17063,.73134327,.78590697,.68304479,71.110001
89360,24874,.70163935,.78225398,.78590697,81.480003
90488,35486,.66091955,.71830696,.78225398,86.599998
83151,52159,.7264151,.61452222,.71830696,81.529999
77789,27929,.66666669,.73581606,.61452222,61.580002
84492,109640,.65306121,.43522963,.73581606,18.190001
86043,64166,.70833331,.57282186,.43522963,94.260002
